para,累积净值,年化收益,最大回撤,最大回撤开始时间,最大回撤结束时间,年化收益/回撤比,盈利笔数,亏损笔数,胜率,每笔交易平均盈亏,盈亏收益比,单笔最大盈利,单笔最大亏损,单笔最长持有时间,单笔最短持有时间,平均持仓周期,最大连续盈利笔数,最大连续亏损笔数,月化收益,币种原始累积净值,币种原始年化收益,币种原始最大回撤,币种原始年化收益/回撤比,回测区间
"[60, 5.0]",1.61,0.34,-27.47%,2024-04-13 20:00:00,2024-07-15 10:00:00,1.23,5.0,8.0,38.46%,4.74%,3.97,43.98%,-14.28%,3 天 17 小时 0 分钟,0 天 23 小时 0 分钟,2 天 7 小时 32 分钟,2.0,3.0,0.02428399396143588,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[162, 5.5]",1.5,0.28,-22.87%,2023-10-26 20:00:00,2024-05-16 14:00:00,1.23,5.0,1.0,83.33%,7.35%,1.17,14.89%,-9.13%,13 天 4 小时 0 分钟,4 天 19 小时 0 分钟,8 天 19 小时 20 分钟,5.0,1.0,0.020602932426010412,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[88, 2.0]",2.77,0.86,-70.05%,2023-10-26 20:00:00,2024-02-25 00:00:00,1.23,48.0,107.0,30.97%,2.65%,3.79,321.33%,-16.24%,11 天 0 小时 0 分钟,0 天 0 小时 0 分钟,2 天 6 小时 36 分钟,3.0,8.0,0.05255505386174408,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[486, 3.5]",2.85,0.9,-73.86%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.22,6.0,7.0,46.15%,31.18%,4.67,426.57%,-45.36%,32 天 15 小时 0 分钟,3 天 4 小时 0 分钟,15 天 18 小时 23 分钟,3.0,3.0,0.05415609087425621,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[86, 1.0]",2.97,0.95,-77.30%,2023-10-26 20:00:00,2024-01-17 18:00:00,1.22,73.0,192.0,27.55%,1.72%,4.17,341.93%,-11.90%,11 天 5 小时 0 分钟,0 天 0 小时 0 分钟,1 天 17 小时 26 分钟,3.0,12.0,0.05627340444139706,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[490, 6.0]",2.29,0.66,-54.94%,2024-03-14 06:00:00,2024-11-26 18:00:00,1.21,2.0,1.0,66.67%,48.20%,4.01,149.23%,-20.57%,20 天 22 小时 0 分钟,18 天 15 小时 0 分钟,19 天 19 小时 20 分钟,2.0,1.0,0.04270156377040646,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[492, 6.0]",2.29,0.66,-54.94%,2024-03-14 06:00:00,2024-11-26 18:00:00,1.21,2.0,1.0,66.67%,48.20%,4.01,149.23%,-20.57%,20 天 22 小时 0 分钟,18 天 15 小时 0 分钟,19 天 19 小时 20 分钟,2.0,1.0,0.04270156377040646,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[488, 6.0]",2.29,0.66,-54.94%,2024-03-14 06:00:00,2024-11-26 18:00:00,1.21,2.0,1.0,66.67%,48.20%,4.01,149.23%,-20.57%,20 天 22 小时 0 分钟,18 天 15 小时 0 分钟,19 天 19 小时 20 分钟,2.0,1.0,0.04270156377040646,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[486, 6.0]",2.29,0.66,-54.94%,2024-03-14 06:00:00,2024-11-26 18:00:00,1.21,2.0,1.0,66.67%,48.20%,4.01,149.23%,-20.57%,20 天 22 小时 0 分钟,18 天 15 小时 0 分钟,19 天 19 小时 20 分钟,2.0,1.0,0.04270156377040646,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[126, 4.0]",2.13,0.59,-49.22%,2023-10-26 20:00:00,2024-02-27 00:00:00,1.2,11.0,16.0,40.74%,10.69%,4.38,347.04%,-23.84%,14 天 8 小时 0 分钟,0 天 10 小时 0 分钟,4 天 2 小时 57 分钟,3.0,5.0,0.03888453938207714,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[78, 1.5]",2.7,0.84,-69.64%,2023-10-26 20:00:00,2024-01-18 06:00:00,1.2,67.0,155.0,30.18%,1.32%,3.32,140.78%,-14.06%,10 天 22 小时 0 分钟,0 天 0 小时 0 分钟,1 天 19 小时 31 分钟,5.0,11.0,0.051203529177617835,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[104, 1.0]",2.6,0.8,-66.39%,2024-03-05 01:00:00,2024-07-30 03:00:00,1.2,58.0,167.0,25.78%,1.90%,4.61,341.93%,-14.44%,11 天 10 小时 0 分钟,0 天 0 小时 0 分钟,2 天 1 小时 15 分钟,4.0,11.0,0.049340754762738026,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[312, 3.5]",2.84,0.9,-74.75%,2024-03-14 06:00:00,2024-11-07 13:00:00,1.2,7.0,12.0,36.84%,23.74%,5.74,462.55%,-31.97%,19 天 9 小时 0 分钟,3 天 4 小时 0 分钟,9 天 8 小时 15 分钟,1.0,3.0,0.05397414859780225,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[20, 3.5]",1.94,0.5,-41.72%,2023-05-15 17:00:00,2024-02-26 17:00:00,1.2,19.0,31.0,38.00%,2.18%,2.99,91.98%,-11.79%,2 天 6 小时 0 分钟,0 天 1 小时 0 分钟,0 天 18 小时 4 分钟,2.0,6.0,0.03381743774433854,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[72, 2.5]",2.43,0.72,-60.50%,2024-03-05 01:00:00,2024-04-03 02:00:00,1.2,49.0,87.0,36.03%,1.54%,2.54,98.04%,-16.48%,7 天 4 小时 0 分钟,0 天 2 小时 0 分钟,2 天 1 小时 21 分钟,5.0,7.0,0.04580993153831492,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[488, 3.5]",2.8,0.88,-73.86%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.19,6.0,7.0,46.15%,31.04%,4.65,426.57%,-45.36%,32 天 15 小时 0 分钟,3 天 4 小时 0 分钟,15 天 18 小时 18 分钟,3.0,3.0,0.05324913126299058,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[490, 3.5]",2.8,0.88,-73.86%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.19,6.0,7.0,46.15%,31.04%,4.65,426.57%,-45.36%,32 天 15 小时 0 分钟,3 天 4 小时 0 分钟,15 天 18 小时 18 分钟,3.0,3.0,0.05324913126299058,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[496, 3.5]",2.79,0.87,-74.01%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.18,6.0,7.0,46.15%,30.99%,4.65,426.57%,-45.36%,32 天 15 小时 0 分钟,3 天 4 小时 0 分钟,15 天 18 小时 36 分钟,3.0,3.0,0.05295349997563448,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[50, 4.0]",1.77,0.42,-35.34%,2023-06-24 12:00:00,2023-10-24 06:00:00,1.18,17.0,23.0,42.50%,2.06%,2.31,43.98%,-15.78%,4 天 1 小时 0 分钟,0 天 11 小时 0 分钟,1 天 20 小时 51 分钟,3.0,3.0,0.029080071836964816,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[318, 4.0]",2.8,0.88,-74.59%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.18,7.0,7.0,50.00%,27.72%,4.0,421.23%,-35.38%,18 天 19 小时 0 分钟,3 天 4 小时 0 分钟,9 天 20 小时 42 分钟,2.0,2.0,0.05316400548962963,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[494, 3.5]",2.79,0.87,-74.01%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.18,6.0,7.0,46.15%,30.99%,4.65,426.57%,-45.36%,32 天 15 小时 0 分钟,3 天 4 小时 0 分钟,15 天 18 小时 36 分钟,3.0,3.0,0.05295349997563448,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[82, 1.5]",2.72,0.85,-71.60%,2023-10-26 20:00:00,2024-01-18 06:00:00,1.18,61.0,157.0,27.98%,1.97%,4.15,330.17%,-14.06%,10 天 19 小时 0 分钟,0 天 0 小时 0 分钟,1 天 20 小时 14 分钟,5.0,11.0,0.05174331511379293,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[492, 3.5]",2.79,0.87,-74.01%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.18,6.0,7.0,46.15%,30.99%,4.65,426.57%,-45.36%,32 天 15 小时 0 分钟,3 天 4 小时 0 分钟,15 天 18 小时 36 分钟,3.0,3.0,0.05295349997563448,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[154, 6.0]",1.33,0.19,-16.12%,2023-10-26 20:00:00,2023-10-29 18:00:00,1.17,3.0,0.0,100.00%,9.96%,,14.97%,4.45%,15 天 6 小时 0 分钟,5 天 21 小时 0 分钟,9 天 11 小时 20 分钟,3.0,1.0,0.01432341162535855,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[138, 1.0]",2.81,0.88,-75.04%,2023-10-26 20:00:00,2024-02-07 14:00:00,1.17,50.0,129.0,27.93%,3.32%,4.97,557.40%,-14.28%,16 天 14 小时 0 分钟,0 天 0 小时 0 分钟,2 天 14 小时 16 分钟,5.0,10.0,0.05330516245211259,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[498, 3.5]",2.77,0.87,-74.01%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.17,6.0,7.0,46.15%,30.93%,4.64,426.57%,-45.36%,32 天 15 小时 0 分钟,3 天 4 小时 0 分钟,15 天 18 小时 41 分钟,3.0,3.0,0.05269418538549364,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[482, 3.5]",2.78,0.87,-74.48%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.17,6.0,7.0,46.15%,30.66%,4.85,426.57%,-45.36%,32 天 15 小时 0 分钟,3 天 4 小时 0 分钟,15 天 7 小时 50 分钟,3.0,3.0,0.05278433510974723,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[480, 3.5]",2.78,0.87,-74.48%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.17,6.0,7.0,46.15%,30.66%,4.85,426.57%,-45.36%,32 天 15 小时 0 分钟,3 天 4 小时 0 分钟,15 天 7 小时 50 分钟,3.0,3.0,0.05278433510974723,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[106, 1.0]",2.6,0.79,-68.31%,2024-03-05 01:00:00,2024-07-30 06:00:00,1.16,57.0,164.0,25.79%,1.94%,4.62,341.93%,-16.59%,11 天 19 小时 0 分钟,0 天 0 小时 0 分钟,2 天 2 小时 21 分钟,4.0,11.0,0.04923147437134201,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[414, 4.0]",2.56,0.78,-66.85%,2024-03-14 06:00:00,2024-12-11 01:00:00,1.16,6.0,3.0,66.67%,31.50%,2.84,324.16%,-30.76%,20 天 6 小时 0 分钟,6 天 1 小时 0 分钟,13 天 1 小时 53 分钟,5.0,2.0,0.04846331643493018,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[484, 3.5]",2.76,0.86,-74.48%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.16,6.0,7.0,46.15%,30.60%,4.84,426.57%,-45.36%,32 天 15 小时 0 分钟,3 天 4 小时 0 分钟,15 天 7 小时 55 分钟,3.0,3.0,0.052521809791279184,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[404, 3.5]",2.84,0.9,-77.01%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.16,8.0,7.0,53.33%,30.08%,3.6,486.84%,-37.19%,31 天 4 小时 0 分钟,3 天 4 小时 0 分钟,12 天 12 小时 52 分钟,3.0,2.0,0.05401881293730604,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[402, 3.5]",2.84,0.9,-77.01%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.16,8.0,7.0,53.33%,30.08%,3.6,486.84%,-37.19%,31 天 4 小时 0 分钟,3 天 4 小时 0 分钟,12 天 12 小时 52 分钟,3.0,2.0,0.05401881293730604,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[156, 6.5]",1.11,0.06,-5.56%,2023-09-11 19:00:00,2023-09-12 10:00:00,1.15,1.0,0.0,100.00%,10.65%,,10.65%,10.65%,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,1.0,1.0,0.005106294147910306,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[162, 6.5]",1.11,0.06,-5.56%,2023-09-11 19:00:00,2023-09-12 10:00:00,1.15,1.0,0.0,100.00%,10.65%,,10.65%,10.65%,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,1.0,1.0,0.005106294147910306,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[166, 6.5]",1.11,0.06,-5.56%,2023-09-11 19:00:00,2023-09-12 10:00:00,1.15,1.0,0.0,100.00%,10.65%,,10.65%,10.65%,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,1.0,1.0,0.005106294147910306,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[170, 6.5]",1.11,0.06,-5.56%,2023-09-11 19:00:00,2023-09-12 10:00:00,1.15,1.0,0.0,100.00%,10.65%,,10.65%,10.65%,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,1.0,1.0,0.005106294147910306,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[160, 6.5]",1.11,0.06,-5.56%,2023-09-11 19:00:00,2023-09-12 10:00:00,1.15,1.0,0.0,100.00%,10.65%,,10.65%,10.65%,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,1.0,1.0,0.005106294147910306,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[174, 6.5]",1.11,0.06,-5.56%,2023-09-11 19:00:00,2023-09-12 10:00:00,1.15,1.0,0.0,100.00%,10.65%,,10.65%,10.65%,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,1.0,1.0,0.005106294147910306,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[314, 3.5]",2.76,0.86,-75.02%,2024-03-14 06:00:00,2024-12-21 07:00:00,1.15,7.0,12.0,36.84%,23.51%,5.68,462.55%,-31.97%,19 天 9 小时 0 分钟,3 天 4 小时 0 分钟,9 天 8 小时 53 分钟,1.0,3.0,0.052383041252902496,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[164, 6.5]",1.11,0.06,-5.56%,2023-09-11 19:00:00,2023-09-12 10:00:00,1.15,1.0,0.0,100.00%,10.65%,,10.65%,10.65%,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,1.0,1.0,0.005106294147910306,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[172, 6.5]",1.11,0.06,-5.56%,2023-09-11 19:00:00,2023-09-12 10:00:00,1.15,1.0,0.0,100.00%,10.65%,,10.65%,10.65%,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,1.0,1.0,0.005106294147910306,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[158, 6.5]",1.11,0.06,-5.56%,2023-09-11 19:00:00,2023-09-12 10:00:00,1.15,1.0,0.0,100.00%,10.65%,,10.65%,10.65%,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,1.0,1.0,0.005106294147910306,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[168, 6.5]",1.11,0.06,-5.56%,2023-09-11 19:00:00,2023-09-12 10:00:00,1.15,1.0,0.0,100.00%,10.65%,,10.65%,10.65%,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,1.0,1.0,0.005106294147910306,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[176, 6.5]",1.11,0.06,-5.56%,2023-09-11 19:00:00,2023-09-12 10:00:00,1.15,1.0,0.0,100.00%,10.65%,,10.65%,10.65%,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,12 天 8 小时 0 分钟,1.0,1.0,0.005106294147910306,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[394, 3.5]",2.8,0.88,-77.33%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.14,7.0,8.0,46.67%,29.97%,4.62,486.84%,-37.19%,31 天 4 小时 0 分钟,3 天 4 小时 0 分钟,12 天 2 小时 0 分钟,3.0,2.0,0.053285976208246044,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[92, 2.0]",2.6,0.79,-69.44%,2023-10-26 20:00:00,2024-02-25 00:00:00,1.14,48.0,100.0,32.43%,2.73%,3.53,321.33%,-16.24%,11 天 0 小时 0 分钟,0 天 3 小时 0 分钟,2 天 9 小时 6 分钟,4.0,8.0,0.049190405717494556,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[408, 3.5]",2.77,0.87,-76.88%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.13,8.0,7.0,53.33%,29.91%,3.58,488.67%,-37.19%,31 天 10 小时 0 分钟,3 天 4 小时 0 分钟,12 天 14 小时 44 分钟,3.0,2.0,0.05270938918402179,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[94, 4.0]",2.31,0.67,-59.60%,2024-03-05 01:00:00,2024-12-31 23:00:00,1.13,14.0,18.0,43.75%,6.32%,3.06,196.77%,-20.26%,10 天 0 小时 0 分钟,0 天 10 小时 0 分钟,3 天 7 小时 1 分钟,3.0,3.0,0.04314458213814776,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[136, 4.0]",2.2,0.62,-55.01%,2023-10-26 20:00:00,2024-02-27 00:00:00,1.13,14.0,16.0,46.67%,9.60%,3.29,341.50%,-23.84%,14 天 9 小时 0 分钟,0 天 10 小时 0 分钟,4 天 9 小时 2 分钟,3.0,6.0,0.040435543675128915,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[52, 5.0]",1.5,0.28,-24.95%,2024-04-13 20:00:00,2024-05-13 22:00:00,1.13,5.0,5.0,50.00%,5.11%,3.21,43.98%,-14.28%,3 天 15 小时 0 分钟,0 天 23 小时 0 分钟,2 天 5 小时 24 分钟,2.0,3.0,0.020617336233948347,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[36, 3.5]",2.03,0.54,-48.40%,2023-06-22 17:00:00,2024-03-03 14:00:00,1.12,28.0,39.0,41.79%,1.64%,2.26,56.48%,-15.78%,3 天 21 小时 0 分钟,0 天 6 小时 0 分钟,1 天 7 小时 21 分钟,5.0,6.0,0.036165402018046855,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[406, 3.5]",2.76,0.86,-77.01%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.12,8.0,7.0,53.33%,29.77%,3.57,486.84%,-37.19%,31 天 4 小时 0 分钟,3 天 4 小时 0 分钟,12 天 13 小时 4 分钟,3.0,2.0,0.05239903152273251,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[412, 3.5]",2.75,0.86,-76.66%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.12,8.0,7.0,53.33%,30.03%,3.59,491.78%,-37.19%,31 天 16 小时 0 分钟,3 天 4 小时 0 分钟,12 天 15 小时 24 分钟,3.0,2.0,0.05223372357548972,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[94, 2.0]",2.6,0.8,-71.25%,2024-03-05 01:00:00,2024-07-30 15:00:00,1.12,48.0,97.0,33.10%,2.76%,3.44,321.33%,-16.09%,11 天 0 小时 0 分钟,0 天 3 小时 0 分钟,2 天 10 小时 31 分钟,4.0,8.0,0.049263962790687454,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[398, 3.5]",2.78,0.87,-77.54%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.12,7.0,8.0,46.67%,29.90%,4.62,486.84%,-37.19%,31 天 4 小时 0 分钟,3 天 4 小时 0 分钟,12 天 1 小时 56 分钟,3.0,2.0,0.05277379539687321,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[396, 3.5]",2.78,0.87,-77.51%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.12,7.0,8.0,46.67%,29.91%,4.62,486.84%,-37.19%,31 天 4 小时 0 分钟,3 天 4 小时 0 分钟,12 天 2 小时 4 分钟,3.0,2.0,0.052843257569569424,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[242, 3.5]",2.76,0.86,-76.69%,2024-03-14 06:00:00,2024-12-21 07:00:00,1.12,8.0,19.0,29.63%,16.50%,8.12,489.54%,-22.36%,19 天 2 小时 0 分钟,0 天 10 小时 0 分钟,6 天 12 小时 13 分钟,2.0,7.0,0.05234273149556068,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[116, 4.0]",2.12,0.58,-52.21%,2024-03-09 00:00:00,2024-12-31 23:00:00,1.12,10.0,17.0,37.04%,10.73%,5.21,349.89%,-23.84%,14 天 6 小时 0 分钟,0 天 10 小时 0 分钟,3 天 22 小时 22 分钟,3.0,5.0,0.03849679095330494,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[80, 1.5]",2.61,0.8,-71.96%,2023-10-26 20:00:00,2024-02-24 13:00:00,1.11,64.0,158.0,28.83%,1.93%,3.97,330.17%,-14.06%,10 天 23 小时 0 分钟,0 天 0 小时 0 分钟,1 天 19 小时 26 分钟,5.0,11.0,0.04951383827076472,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[410, 3.5]",2.72,0.85,-76.88%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.1,8.0,7.0,53.33%,29.78%,3.57,488.67%,-37.19%,31 天 10 小时 0 分钟,3 天 4 小时 0 分钟,12 天 14 小时 48 分钟,3.0,2.0,0.05173258433556516,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[320, 4.0]",2.67,0.83,-75.24%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.1,7.0,7.0,50.00%,26.64%,3.86,407.93%,-35.38%,18 天 21 小时 0 分钟,3 天 4 小时 0 分钟,9 天 21 小时 0 分钟,2.0,2.0,0.05073507125844623,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[26, 3.0]",2.46,0.74,-67.35%,2023-09-23 00:00:00,2024-02-26 17:00:00,1.09,63.0,93.0,40.38%,1.11%,2.14,92.59%,-31.34%,3 天 1 小时 0 分钟,0 天 1 小时 0 分钟,0 天 21 小时 45 分钟,7.0,9.0,0.04639662317738624,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[166, 5.5]",1.46,0.26,-23.96%,2023-10-26 20:00:00,2024-05-16 14:00:00,1.09,5.0,1.0,83.33%,6.84%,1.1,14.89%,-9.13%,13 天 4 小时 0 分钟,4 天 19 小时 0 分钟,8 天 19 小时 40 分钟,5.0,1.0,0.019193900623738047,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[466, 4.5]",2.35,0.69,-63.18%,2024-03-14 06:00:00,2024-12-11 01:00:00,1.09,2.0,4.0,33.33%,39.77%,10.7,276.80%,-30.76%,20 天 16 小时 0 分钟,10 天 2 小时 0 分钟,14 天 9 小时 50 分钟,1.0,3.0,0.04399232747625259,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[108, 4.0]",2.07,0.56,-52.04%,2024-03-05 01:00:00,2024-08-21 14:00:00,1.08,14.0,15.0,48.28%,7.27%,2.81,246.26%,-23.84%,10 天 1 小时 0 分钟,0 天 10 小时 0 分钟,3 天 17 小时 45 分钟,3.0,3.0,0.03741141774938428,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[472, 4.5]",2.35,0.69,-63.68%,2024-03-14 06:00:00,2024-12-11 01:00:00,1.08,2.0,4.0,33.33%,39.77%,10.72,276.80%,-30.76%,20 天 21 小时 0 分钟,10 天 2 小时 0 分钟,14 天 19 小时 50 分钟,1.0,3.0,0.04402385980708434,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[24, 3.0]",2.59,0.79,-73.05%,2023-05-31 16:00:00,2024-02-26 17:00:00,1.08,58.0,103.0,36.02%,1.07%,2.59,92.59%,-15.78%,3 天 0 小时 0 分钟,0 天 0 小时 0 分钟,0 天 19 小时 11 分钟,6.0,10.0,0.049042988939347776,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[414, 3.5]",2.67,0.83,-77.31%,2024-03-14 06:00:00,2025-01-01 00:00:00,1.07,8.0,7.0,53.33%,29.79%,3.57,491.78%,-37.19%,31 天 16 小时 0 分钟,3 天 4 小时 0 分钟,12 天 15 小时 16 分钟,3.0,2.0,0.05073428740349062,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[468, 4.5]",2.32,0.67,-63.68%,2024-03-14 06:00:00,2024-12-11 01:00:00,1.06,2.0,4.0,33.33%,39.55%,10.44,276.80%,-30.76%,20 天 16 小时 0 分钟,10 天 2 小时 0 分钟,14 天 10 小时 20 分钟,1.0,3.0,0.043268421728521966,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[470, 4.5]",2.32,0.67,-63.68%,2024-03-14 06:00:00,2024-12-11 01:00:00,1.06,2.0,4.0,33.33%,39.52%,10.43,276.80%,-30.76%,20 天 21 小时 0 分钟,10 天 2 小时 0 分钟,14 天 12 小时 0 分钟,1.0,3.0,0.04318344728024104,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[156, 6.0]",1.29,0.17,-16.12%,2023-10-26 20:00:00,2023-10-29 18:00:00,1.05,3.0,0.0,100.00%,9.02%,,14.79%,1.64%,12 天 8 小时 0 分钟,7 天 12 小时 0 分钟,9 天 11 小时 20 分钟,3.0,1.0,0.012935785731947647,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[38, 3.5]",2.03,0.54,-51.67%,2023-06-22 17:00:00,2024-03-03 14:00:00,1.05,27.0,43.0,38.57%,1.58%,2.54,52.68%,-15.78%,3 天 21 小时 0 分钟,0 天 6 小时 0 分钟,1 天 8 小时 24 分钟,5.0,6.0,0.03627178792406749,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[160, 6.0]",1.29,0.17,-16.12%,2023-10-26 20:00:00,2023-10-29 18:00:00,1.05,3.0,0.0,100.00%,9.02%,,14.79%,1.64%,12 天 8 小时 0 分钟,7 天 12 小时 0 分钟,9 天 11 小时 20 分钟,3.0,1.0,0.012935785731947647,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[158, 6.0]",1.29,0.17,-16.12%,2023-10-26 20:00:00,2023-10-29 18:00:00,1.05,3.0,0.0,100.00%,9.02%,,14.79%,1.64%,12 天 8 小时 0 分钟,7 天 12 小时 0 分钟,9 天 11 小时 20 分钟,3.0,1.0,0.012935785731947647,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
"[162, 6.0]",1.29,0.17,-16.12%,2023-10-26 20:00:00,2023-10-29 18:00:00,1.05,3.0,0.0,100.00%,9.02%,,14.79%,1.64%,12 天 8 小时 0 分钟,7 天 12 小时 0 分钟,9 天 11 小时 20 分钟,3.0,1.0,0.012935785731947647,12.12,3.61,-67.21%,5.37,2021-01-01_2025-01-01
